SessionID,UserID,SessionDate,DurationMinutes,PagesViewed,Device,Browser
14467,7138,2025-07-17,22,4,Desktop,Chrome
14468,8326,2025-11-24,24,1,Desktop,Chrome
14469,3280,2025-09-30,29,4,Desktop,Chrome
14470,7431,2025-08-06,17,10,Desktop,Chrome
14471,22162,2025-12-04,10,2,Desktop,Chrome
14472,11192,2025-06-26,34,1,Desktop,Chrome
14473,3725,2025-09-25,34,3,Desktop,Chrome
14474,6755,2025-12-17,25,5,Desktop,Chrome
14475,22575,2025-10-08,18,7,Mobile,Chrome
14476,23410,2025-08-02,18,2,Desktop,Chrome
14477,11918,2025-08-21,25,3,Desktop,Chrome
14478,11797,2025-10-02,23,5,Desktop,Chrome
14479,15905,2025-07-28,44,5,Desktop,Chrome
14480,18086,2025-10-08,20,6,Mobile,Chrome
14481,8399,2025-10-10,17,2,Mobile,Chrome
14482,7592,2025-09-15,35,3,Desktop,Chrome
14483,8941,2025-11-20,27,2,Desktop,Chrome
14484,557,2025-09-26,21,6,Desktop,Chrome
14485,22574,2025-08-31,12,5,Desktop,Chrome
14486,18046,2025-12-22,4,9,Desktop,Chrome
14487,128,2025-12-29,10,9,Desktop,Chrome
14488,21086,2025-08-29,9,8,Desktop,Chrome
14489,19756,2025-12-27,33,1,Desktop,Chrome
14490,19341,2025-06-26,30,5,Desktop,Chrome
14491,8930,2025-10-23,14,2,Desktop,Chrome
14492,4695,2025-08-27,33,4,Desktop,Chrome
14493,6517,2025-12-12,26,7,Desktop,Chrome
14494,15438,2025-12-20,7,9,Mobile,Chrome
14495,2621,2025-06-30,25,2,Desktop,Chrome
14496,8913,2025-10-01,17,4,Mobile,Chrome
14497,9063,2025-10-17,11,4,Mobile,Chrome
14498,5103,2025-10-02,7,9,Mobile,Chrome
14499,17230,2025-02-26,31,2,Desktop,Chrome
14500,19958,2025-09-12,10,6,Tablet,Chrome
14501,17738,2025-12-14,23,5,Desktop,Chrome
14502,13688,2025-11-06,11,1,Desktop,Chrome
14503,10624,2025-09-04,5,5,Mobile,Chrome
14504,16489,2025-07-14,11,6,Mobile,Chrome
14505,8067,2025-12-16,29,2,Mobile,Chrome
14506,4347,2025-09-30,6,4,Desktop,Chrome
14507,1376,2025-10-24,6,8,Desktop,Chrome
14508,6009,2025-12-14,15,8,Desktop,Chrome
14509,21273,2025-10-24,23,1,Desktop,Chrome
14510,8379,2025-11-22,13,10,Desktop,Chrome
14511,18481,2025-11-05,27,6,Desktop,Chrome
14512,22386,2025-10-03,24,1,Desktop,Chrome
14513,3037,2025-10-22,8,4,Desktop,Chrome
14514,11166,2025-04-02,18,5,Desktop,Chrome
14515,21553,2025-09-21,32,9,Desktop,Chrome
14516,15887,2025-12-23,10,7,Desktop,Chrome
14517,2031,2025-11-09,17,3,Desktop,Chrome
14518,9295,2025-08-13,11,1,Desktop,Chrome
14519,2076,2025-12-05,14,4,Desktop,Chrome
14520,54,2025-10-18,17,5,Desktop,Chrome
14521,601,2025-10-18,20,1,Mobile,Chrome
14522,16780,2025-10-25,12,3,Desktop,Chrome
14523,12804,2025-09-11,10,11,Desktop,Chrome
14524,14691,2025-06-14,38,9,Desktop,Chrome
14525,11334,2025-09-12,35,3,Desktop,Chrome
14526,821,2025-09-07,2,4,Desktop,Chrome
14527,21604,2025-12-09,13,8,Mobile,Chrome
14528,15723,2025-10-09,3,8,Desktop,Chrome
14529,6900,2025-06-17,28,6,Desktop,Chrome
14530,15939,2025-07-26,18,4,Desktop,Chrome
14531,3875,2025-10-03,27,3,Desktop,Chrome
14532,21729,2025-12-15,30,5,Tablet,Chrome
14533,22020,2025-11-30,20,3,Desktop,Chrome
14534,5275,2025-09-28,23,4,Desktop,Chrome
14535,719,2025-08-27,13,3,Desktop,Chrome
14536,11750,2025-10-18,23,7,Desktop,Chrome
14537,3210,2025-11-12,1,7,Mobile,Chrome
14538,16849,2025-10-02,20,10,Desktop,Chrome
14539,24058,2025-12-25,25,1,Mobile,Chrome
14540,22162,2025-07-08,16,3,Desktop,Chrome
14541,12258,2025-12-05,26,5,Tablet,Chrome
14542,21113,2025-12-18,20,7,Desktop,Chrome
14543,13049,2025-09-21,10,1,Desktop,Chrome
14544,1826,2025-08-25,23,6,Desktop,Chrome
14545,1655,2025-09-19,18,7,Desktop,Chrome
14546,15733,2025-06-21,19,4,Tablet,Chrome
14547,6600,2025-09-02,4,8,Desktop,Chrome
14548,8561,2025-08-04,24,4,Desktop,Chrome
14549,19823,2025-08-31,12,4,Desktop,Chrome
14550,10825,2025-08-12,9,1,Desktop,Chrome
14551,2810,2025-11-03,38,2,Desktop,Chrome
14552,23775,2025-10-24,13,6,Mobile,Chrome
14553,24230,2025-09-29,1,1,Desktop,Chrome
14554,7718,2025-11-07,23,9,Desktop,Chrome
14555,4677,2025-11-26,23,2,Desktop,Chrome
14556,24733,2025-11-24,25,1,Desktop,Chrome
14557,5008,2025-06-18,35,1,Desktop,Chrome
14558,2808,2025-12-09,14,4,Desktop,Chrome
14559,2037,2025-11-26,13,6,Desktop,Chrome
14560,1262,2025-12-08,3,6,Mobile,Chrome
14561,15504,2025-12-31,26,2,Desktop,Chrome
14562,3118,2025-09-19,19,6,Desktop,Chrome
14563,4021,2025-06-18,18,9,Desktop,Chrome
14564,17783,2025-10-16,18,6,Desktop,Chrome
14565,18736,2025-09-16,19,2,Desktop,Chrome
14566,14602,2025-12-20,29,1,Tablet,Chrome
14567,24869,2025-12-08,23,2,Desktop,Chrome
14568,11941,2025-10-23,11,6,Desktop,Chrome
14569,24660,2025-07-20,19,4,Desktop,Chrome
14570,17754,2025-12-08,1,9,Tablet,Chrome
14571,20533,2025-08-04,9,4,Desktop,Chrome
14572,7217,2025-09-26,1,10,Desktop,Chrome
14573,7379,2025-06-24,13,4,Desktop,Chrome
14574,3979,2025-12-12,25,5,Desktop,Chrome
14575,5003,2025-12-11,20,3,Desktop,Chrome
14576,17963,2025-12-15,2,3,Desktop,Chrome
14577,5076,2025-11-30,16,1,Desktop,Chrome
14578,12590,2025-11-22,4,5,Desktop,Chrome
14579,10983,2025-12-28,17,5,Desktop,Chrome
14580,16471,2025-09-10,2,4,Desktop,Chrome
14581,2100,2025-11-21,1,2,Desktop,Chrome
14582,22854,2025-08-16,12,7,Desktop,Chrome
14583,16882,2025-06-19,1,2,Desktop,Chrome
14584,19018,2025-06-18,16,1,Desktop,Chrome
14585,5810,2025-11-08,7,2,Desktop,Chrome
14586,22917,2025-10-17,18,8,Desktop,Chrome
14587,9241,2025-10-19,7,4,Desktop,Chrome
14588,17513,2025-08-30,18,3,Desktop,Chrome
14589,16232,2025-10-02,1,5,Desktop,Chrome
14590,19741,2025-10-23,7,4,Desktop,Chrome
14591,8378,2025-08-27,9,4,Desktop,Chrome
14592,24559,2025-11-22,20,10,Desktop,Chrome
14593,5151,2025-04-20,18,3,Desktop,Chrome
14594,9402,2025-10-11,24,10,Mobile,Chrome
14595,5439,2025-08-30,21,6,Desktop,Chrome
14596,17480,2025-08-06,44,13,Mobile,Chrome
14597,1773,2025-10-25,15,5,Desktop,Chrome
14598,8256,2025-12-03,20,7,Tablet,Chrome
14599,2856,2025-10-07,1,10,Desktop,Chrome
14600,5631,2025-08-01,26,4,Desktop,Chrome
14601,18848,2025-08-27,6,10,Tablet,Chrome
14602,13887,2025-12-24,4,11,Tablet,Chrome
14603,1784,2025-12-22,23,4,Mobile,Chrome
14604,20227,2025-06-07,29,6,Desktop,Chrome
14605,15048,2025-08-27,31,1,Mobile,Chrome
14606,4350,2025-11-02,12,3,Desktop,Chrome
14607,14162,2025-11-13,12,5,Desktop,Chrome
14608,21328,2025-09-02,10,10,Desktop,Chrome
14609,1569,2025-08-05,9,4,Tablet,Chrome
14610,9113,2025-12-11,4,12,Desktop,Chrome
14611,5027,2025-11-04,28,8,Mobile,Chrome
14612,19986,2025-12-09,1,3,Desktop,Chrome
14613,5036,2025-11-30,21,8,Desktop,Chrome
14614,4134,2025-12-31,25,5,Desktop,Chrome
14615,15749,2025-11-14,24,8,Desktop,Chrome
14616,21070,2025-10-04,5,5,Desktop,Chrome
14617,6497,2025-12-27,13,8,Desktop,Chrome
14618,14400,2025-12-15,7,4,Desktop,Chrome
14619,3624,2025-12-11,6,5,Desktop,Chrome
14620,2902,2025-08-22,3,7,Mobile,Chrome
14621,330,2025-12-05,6,4,Desktop,Chrome
14622,4761,2025-10-09,19,1,Desktop,Chrome
14623,15676,2025-10-17,17,1,Mobile,Chrome
14624,16855,2025-11-04,5,4,Desktop,Chrome
14625,15053,2025-09-18,29,8,Mobile,Chrome
14626,23644,2025-11-20,24,6,Tablet,Chrome
14627,16531,2025-12-20,12,6,Desktop,Chrome
14628,10159,2025-12-19,29,2,Desktop,Chrome
14629,5050,2025-09-13,26,7,Desktop,Chrome
14630,6351,2025-07-29,14,3,Desktop,Chrome
14631,14101,2025-09-08,21,5,Desktop,Chrome
14632,16182,2025-12-27,32,8,Desktop,Chrome
14633,3949,2025-06-03,29,4,Desktop,Chrome
14634,21466,2025-08-20,1,7,Desktop,Chrome
14635,404,2025-08-23,18,10,Desktop,Chrome
14636,14278,2025-10-30,10,1,Mobile,Chrome
14637,18341,2025-03-22,20,7,Desktop,Chrome
14638,16577,2025-12-08,36,2,Mobile,Chrome
14639,6046,2025-08-06,30,3,Mobile,Chrome
14640,16770,2025-11-28,24,6,Desktop,Chrome
14641,24699,2025-12-15,1,7,Mobile,Chrome
14642,2526,2025-12-02,21,5,Desktop,Chrome
14643,8711,2025-05-13,29,8,Desktop,Chrome
14644,2984,2025-04-12,21,4,Mobile,Chrome
14645,24332,2025-10-14,16,1,Tablet,Chrome
14646,3327,2025-12-10,29,1,Mobile,Chrome
14647,2480,2025-10-25,7,6,Mobile,Chrome
14648,10147,2025-12-01,1,3,Desktop,Chrome
14649,8376,2025-09-11,34,4,Mobile,Chrome
14650,8718,2025-10-22,9,3,Desktop,Chrome
14651,4489,2025-12-16,4,2,Desktop,Chrome
14652,20563,2025-10-24,25,6,Desktop,Chrome
14653,24356,2025-09-06,19,3,Mobile,Chrome
14654,19997,2025-12-19,1,2,Desktop,Chrome
14655,2933,2025-12-27,16,1,Desktop,Chrome
14656,15648,2025-10-25,16,3,Desktop,Chrome
14657,21137,2025-11-21,8,10,Tablet,Chrome
14658,10284,2025-12-21,1,5,Desktop,Chrome
14659,22228,2025-05-21,22,5,Desktop,Chrome
14660,7333,2025-06-28,30,1,Tablet,Chrome
14661,11846,2025-09-11,1,10,Desktop,Chrome
14662,3552,2025-11-09,5,4,Desktop,Chrome
14663,17017,2025-12-11,1,1,Desktop,Chrome
14664,9043,2025-10-11,24,2,Mobile,Chrome
14665,24121,2025-06-30,22,1,Desktop,Chrome
14666,16206,2025-10-26,8,6,Desktop,Chrome
14667,4580,2025-12-23,24,3,Desktop,Chrome
14668,19743,2025-11-20,12,5,Desktop,Chrome
14669,23624,2025-04-25,6,5,Desktop,Chrome
14670,24431,2025-11-13,12,10,Desktop,Chrome
14671,5283,2025-11-02,28,4,Desktop,Chrome
14672,23236,2025-09-13,5,3,Desktop,Chrome
14673,15230,2025-08-16,33,3,Mobile,Chrome
14674,3476,2025-12-06,17,2,Desktop,Chrome
14675,6482,2025-07-16,23,7,Desktop,Chrome
14676,3916,2025-10-08,24,7,Desktop,Chrome
14677,17253,2025-12-02,28,6,Desktop,Chrome
14678,18915,2025-12-18,19,6,Desktop,Chrome
14679,15148,2025-12-30,25,7,Desktop,Chrome
14680,10439,2025-07-07,30,10,Desktop,Chrome
14681,12404,2025-11-29,21,3,Tablet,Chrome
14682,21821,2025-08-10,22,2,Desktop,Chrome
14683,19780,2025-12-15,16,1,Desktop,Chrome
14684,12014,2025-11-05,29,6,Desktop,Chrome
14685,17453,2025-10-24,17,8,Desktop,Chrome
14686,14835,2025-12-02,24,5,Desktop,Chrome
14687,1275,2025-06-07,12,6,Desktop,Chrome
14688,344,2025-08-14,14,5,Mobile,Chrome
14689,13266,2025-09-24,3,5,Mobile,Chrome
14690,24,2025-11-29,16,13,Desktop,Chrome
14691,1352,2025-04-09,6,1,Desktop,Chrome
14692,24384,2025-05-18,18,5,Tablet,Chrome
14693,22497,2025-12-30,33,8,Desktop,Chrome
14694,13609,2025-04-09,15,6,Desktop,Chrome
14695,24386,2025-10-15,1,9,Desktop,Chrome
14696,202,2025-09-27,14,4,Mobile,Chrome
14697,9259,2025-11-04,9,1,Mobile,Chrome
14698,23067,2025-12-21,7,1,Desktop,Chrome
14699,10852,2025-12-13,23,5,Desktop,Chrome
14700,18144,2025-11-22,14,1,Desktop,Chrome
14701,10851,2025-08-22,22,8,Desktop,Chrome
14702,17398,2025-10-19,22,2,Desktop,Chrome
14703,1721,2025-11-15,12,6,Desktop,Chrome
14704,909,2025-10-20,39,3,Desktop,Chrome
14705,18674,2025-11-23,11,7,Mobile,Chrome
14706,21466,2025-10-11,15,5,Desktop,Chrome
14707,23315,2025-08-20,26,2,Mobile,Chrome
14708,7889,2025-05-08,15,9,Desktop,Chrome
14709,21183,2025-12-01,29,9,Desktop,Chrome
14710,5658,2025-07-10,12,1,Mobile,Chrome
14711,6076,2025-12-02,34,11,Desktop,Chrome
14712,10454,2025-10-22,31,4,Mobile,Chrome
14713,17087,2025-12-20,8,4,Mobile,Chrome
14714,19035,2025-11-11,43,6,Desktop,Chrome
14715,7311,2025-12-14,13,6,Mobile,Chrome
14716,8489,2025-08-20,20,5,Mobile,Chrome
14717,17843,2025-11-20,25,2,Desktop,Chrome
14718,4093,2025-11-16,25,7,Desktop,Chrome
14719,20408,2025-11-24,8,9,Mobile,Chrome
14720,17475,2025-10-24,28,12,Mobile,Chrome
14721,5252,2025-03-13,20,9,Desktop,Chrome
14722,5578,2025-07-26,2,5,Tablet,Chrome
14723,18394,2025-11-26,34,5,Desktop,Chrome
14724,24631,2025-06-08,11,3,Mobile,Chrome
14725,21270,2025-12-29,7,10,Desktop,Chrome
14726,11079,2025-12-01,16,1,Desktop,Chrome
14727,22055,2025-12-08,24,1,Desktop,Chrome
14728,21025,2025-11-21,37,6,Desktop,Chrome
14729,21438,2025-08-22,11,7,Mobile,Chrome
14730,5024,2025-07-30,18,10,Desktop,Chrome
14731,3352,2025-12-17,4,5,Desktop,Chrome
14732,24205,2025-11-27,26,3,Desktop,Chrome
14733,14089,2025-11-06,24,1,Desktop,Chrome
14734,18736,2025-08-04,19,3,Desktop,Chrome
14735,22277,2025-12-19,1,4,Desktop,Chrome
14736,1991,2025-12-16,42,1,Desktop,Chrome
14737,406,2025-10-16,28,4,Desktop,Chrome
14738,8931,2025-11-13,22,9,Desktop,Chrome
14739,12104,2025-07-13,17,2,Desktop,Chrome
14740,22391,2025-12-06,24,1,Desktop,Chrome
14741,12909,2025-12-18,26,8,Desktop,Chrome
14742,21048,2025-12-28,4,4,Desktop,Chrome
14743,10168,2025-12-19,43,6,Mobile,Chrome
14744,13713,2025-05-21,4,3,Desktop,Chrome
14745,17387,2025-12-03,23,6,Tablet,Chrome
14746,19873,2025-12-09,17,4,Desktop,Chrome
14747,3985,2025-12-30,6,2,Desktop,Chrome
14748,17985,2025-09-05,34,9,Desktop,Chrome
14749,4677,2025-12-04,25,5,Desktop,Chrome
14750,24490,2025-11-03,10,5,Desktop,Chrome
14751,15746,2025-10-22,24,6,Desktop,Chrome
14752,6606,2025-09-13,1,8,Desktop,Chrome
14753,19401,2025-12-18,10,8,Desktop,Chrome
14754,2698,2025-12-24,17,1,Mobile,Chrome
14755,11253,2025-12-08,4,4,Tablet,Chrome
14756,21566,2025-12-26,14,5,Desktop,Chrome
14757,12188,2025-08-21,30,5,Desktop,Chrome
14758,4683,2025-12-01,24,4,Tablet,Chrome
14759,1215,2025-12-17,44,4,Mobile,Chrome
14760,4726,2025-10-20,15,5,Desktop,Chrome
14761,3053,2025-11-30,14,9,Desktop,Chrome
14762,15911,2025-12-16,30,3,Mobile,Chrome
14763,16102,2025-12-02,21,7,Desktop,Chrome
14764,2742,2025-10-09,13,5,Desktop,Chrome
14765,21862,2025-10-10,30,3,Desktop,Chrome
14766,8527,2025-12-09,19,9,Tablet,Chrome
14767,24094,2025-11-25,16,8,Mobile,Chrome
14768,10148,2025-12-28,12,4,Desktop,Chrome
14769,12529,2025-10-20,25,8,Tablet,Chrome
14770,1221,2025-10-10,23,5,Mobile,Chrome
14771,2452,2025-12-18,19,4,Desktop,Chrome
14772,16303,2025-05-31,24,1,Desktop,Chrome
14773,22301,2025-12-09,7,3,Desktop,Chrome
14774,24900,2025-12-25,10,3,Desktop,Chrome
14775,24673,2025-09-09,34,5,Desktop,Chrome
14776,2600,2025-11-07,24,9,Desktop,Chrome
14777,7726,2025-12-12,16,12,Desktop,Chrome
14778,4960,2025-12-03,21,4,Tablet,Chrome
14779,12629,2025-09-20,18,6,Mobile,Chrome
14780,20734,2025-12-30,12,4,Desktop,Chrome
14781,21234,2025-11-29,22,6,Desktop,Chrome
14782,16974,2025-12-08,18,3,Desktop,Chrome
14783,5934,2025-11-16,13,5,Tablet,Chrome
14784,20538,2025-12-25,23,5,Mobile,Chrome
14785,16892,2025-12-11,11,4,Tablet,Chrome
14786,16983,2025-08-10,17,1,Desktop,Chrome
14787,15676,2025-09-30,1,3,Mobile,Chrome
14788,5503,2025-03-23,21,6,Desktop,Chrome
14789,10624,2025-08-10,25,1,Mobile,Chrome
14790,14134,2025-12-14,1,4,Desktop,Chrome
14791,10503,2025-10-09,20,9,Mobile,Chrome
14792,17108,2025-10-19,12,5,Desktop,Chrome
14793,14541,2025-12-30,15,2,Desktop,Chrome
14794,3283,2025-12-01,13,7,Mobile,Chrome
14795,13537,2025-11-16,8,8,Desktop,Chrome
14796,23304,2025-12-31,6,3,Mobile,Chrome
14797,14713,2025-12-15,28,2,Desktop,Chrome
14798,23822,2025-11-25,14,4,Desktop,Chrome
14799,22412,2025-08-16,24,6,Desktop,Chrome
14800,5890,2025-12-05,19,1,Desktop,Chrome
14801,21283,2025-12-25,15,6,Desktop,Chrome
14802,19420,2025-11-23,8,7,Desktop,Chrome
14803,11854,2025-11-30,1,12,Desktop,Chrome
14804,20445,2025-09-13,30,7,Desktop,Chrome
14805,11566,2025-12-26,5,7,Desktop,Chrome
14806,19038,2025-03-21,24,8,Desktop,Chrome
14807,24782,2025-11-03,9,1,Desktop,Chrome
14808,7298,2025-10-11,11,2,Desktop,Chrome
14809,11114,2025-11-26,27,3,Desktop,Chrome
14810,6715,2025-08-06,27,6,Desktop,Chrome
14811,7356,2025-11-26,14,1,Desktop,Chrome
14812,14646,2025-11-12,17,1,Desktop,Chrome
14813,12396,2025-12-03,5,3,Tablet,Chrome
14814,2979,2025-07-23,18,1,Desktop,Chrome
14815,18512,2025-10-07,12,7,Desktop,Chrome
14816,22,2025-07-31,13,7,Desktop,Chrome
14817,7898,2025-04-15,4,4,Desktop,Chrome
14818,10549,2025-11-27,21,4,Tablet,Chrome
14819,16257,2025-11-25,1,1,Desktop,Chrome
14820,24784,2025-11-27,1,1,Desktop,Chrome
14821,9086,2025-12-10,24,6,Desktop,Chrome
14822,18940,2025-10-31,18,7,Mobile,Chrome
14823,12543,2025-10-23,4,7,Desktop,Chrome
14824,7285,2025-08-13,35,7,Desktop,Chrome
14825,22575,2025-12-21,19,5,Tablet,Chrome
14826,8665,2025-10-18,12,2,Desktop,Chrome
14827,22267,2025-12-12,1,10,Desktop,Chrome
14828,6314,2025-12-26,29,9,Desktop,Chrome
14829,981,2025-10-09,10,1,Desktop,Chrome
14830,16852,2025-08-09,3,6,Desktop,Chrome
14831,21118,2025-12-07,15,3,Desktop,Chrome
14832,12944,2025-11-18,17,3,Mobile,Chrome
14833,23181,2025-10-31,25,8,Desktop,Chrome
14834,19073,2025-10-15,19,1,Desktop,Chrome
14835,7511,2025-07-14,7,6,Desktop,Chrome
14836,16586,2025-11-16,23,3,Desktop,Chrome
14837,15060,2025-12-17,27,8,Desktop,Chrome
14838,8130,2025-09-27,38,9,Tablet,Chrome
14839,16836,2025-08-30,26,6,Mobile,Chrome
14840,1953,2025-04-23,24,1,Desktop,Chrome
14841,8607,2025-08-28,37,7,Mobile,Chrome
14842,16134,2025-12-31,31,4,Desktop,Chrome
14843,5556,2025-09-13,23,3,Desktop,Chrome
14844,15990,2025-11-19,26,6,Desktop,Chrome
14845,5531,2025-09-08,5,5,Desktop,Chrome
14846,3228,2025-12-04,21,4,Desktop,Chrome
14847,7608,2025-09-03,34,4,Desktop,Chrome
14848,7542,2025-11-12,9,9,Desktop,Chrome
14849,4540,2025-11-05,6,9,Tablet,Chrome
14850,11717,2025-07-30,16,4,Desktop,Chrome
14851,6351,2025-07-27,25,6,Desktop,Chrome
14852,12414,2025-12-26,16,5,Desktop,Chrome
14853,13557,2025-08-15,33,8,Desktop,Chrome
14854,11997,2025-08-25,12,3,Desktop,Chrome
14855,12989,2025-12-08,20,10,Desktop,Chrome
14856,9459,2025-11-28,9,8,Desktop,Chrome
14857,9265,2025-11-12,16,7,Desktop,Chrome
14858,21999,2025-10-24,22,2,Mobile,Chrome
14859,3893,2025-12-08,12,1,Desktop,Chrome
14860,7131,2025-10-30,23,2,Desktop,Chrome
14861,12878,2025-09-22,10,4,Tablet,Chrome
14862,8901,2025-09-21,11,9,Desktop,Chrome
14863,23223,2025-11-20,30,8,Mobile,Chrome
14864,15177,2025-02-12,9,5,Desktop,Chrome
14865,648,2025-08-27,25,5,Mobile,Chrome
14866,5263,2025-12-11,13,6,Desktop,Chrome
14867,1485,2025-09-24,28,4,Desktop,Chrome
14868,8562,2025-10-18,11,5,Desktop,Chrome
14869,14139,2025-12-13,15,7,Desktop,Chrome
14870,11826,2025-08-01,11,4,Desktop,Chrome
14871,6997,2025-09-19,8,2,Desktop,Chrome
14872,19830,2025-11-24,12,10,Desktop,Chrome
14873,7231,2025-06-14,21,6,Desktop,Chrome
14874,15623,2025-12-12,14,5,Mobile,Chrome
14875,21325,2025-08-01,16,2,Mobile,Chrome
14876,22115,2025-10-01,15,4,Desktop,Chrome
14877,2980,2025-12-08,2,6,Desktop,Chrome
14878,23477,2025-10-07,1,9,Desktop,Chrome
14879,12302,2025-11-25,24,5,Mobile,Chrome
14880,10282,2025-11-03,36,8,Desktop,Chrome
14881,22330,2025-09-30,33,2,Desktop,Chrome
14882,5583,2025-12-21,23,5,Desktop,Chrome
14883,12406,2025-02-05,27,2,Mobile,Chrome
14884,5743,2025-12-02,1,3,Mobile,Chrome
14885,21802,2025-07-31,22,1,Desktop,Chrome
14886,1623,2025-09-29,3,2,Tablet,Chrome
14887,21982,2025-12-21,15,5,Mobile,Chrome
14888,18736,2025-06-25,30,7,Desktop,Chrome
14889,6772,2025-09-26,15,2,Desktop,Chrome
14890,16711,2025-06-26,8,6,Desktop,Chrome
14891,13065,2025-12-31,9,1,Desktop,Chrome
14892,4794,2025-10-24,33,4,Desktop,Chrome
14893,7663,2025-12-14,9,1,Tablet,Chrome
14894,16359,2025-06-02,1,7,Tablet,Chrome
14895,5178,2025-10-16,30,8,Mobile,Chrome
14896,4089,2025-10-27,31,4,Desktop,Chrome
14897,16241,2025-08-29,26,8,Mobile,Chrome
14898,15301,2025-12-14,14,3,Desktop,Chrome
14899,17327,2025-12-07,18,4,Mobile,Chrome
14900,2450,2025-11-30,18,5,Desktop,Chrome
14901,8092,2025-12-31,27,7,Desktop,Chrome
14902,23078,2025-11-16,19,6,Tablet,Chrome
14903,10802,2025-11-10,45,5,Mobile,Chrome
14904,18211,2025-09-14,17,1,Desktop,Chrome
14905,9789,2025-08-24,3,2,Desktop,Chrome
14906,23528,2025-12-12,20,7,Desktop,Chrome
14907,19187,2025-10-13,26,5,Mobile,Chrome
14908,17327,2025-11-25,9,1,Desktop,Chrome
14909,19525,2025-11-06,21,7,Mobile,Chrome
14910,20017,2025-08-21,16,2,Mobile,Chrome
14911,5017,2025-09-17,16,3,Desktop,Chrome
14912,9982,2025-06-09,9,4,Desktop,Chrome
14913,9803,2025-11-20,17,4,Desktop,Chrome
14914,21169,2025-12-01,29,1,Desktop,Chrome
14915,3967,2025-11-18,25,5,Desktop,Chrome
14916,14820,2025-01-16,22,11,Mobile,Chrome
14917,9613,2025-12-29,26,3,Desktop,Chrome
14918,24442,2025-09-27,3,2,Desktop,Chrome
14919,24600,2025-10-22,18,4,Desktop,Chrome
14920,2016,2025-12-25,30,1,Desktop,Chrome
14921,1599,2025-10-04,15,1,Desktop,Chrome
14922,21542,2025-10-13,21,4,Mobile,Chrome
14923,9087,2025-12-31,13,2,Desktop,Chrome
14924,15911,2025-12-26,13,1,Mobile,Chrome
14925,13577,2025-09-15,18,1,Desktop,Chrome
14926,5702,2025-10-06,10,5,Desktop,Chrome
14927,6,2025-08-07,40,7,Desktop,Chrome
14928,17203,2025-11-12,15,1,Desktop,Chrome
14929,13658,2025-10-17,27,6,Desktop,Chrome
14930,4621,2025-09-27,10,6,Desktop,Chrome
14931,20705,2025-06-21,29,4,Mobile,Chrome
14932,12776,2025-10-22,18,6,Mobile,Chrome
14933,23582,2025-08-19,17,10,Mobile,Chrome
14934,3618,2025-12-22,26,5,Desktop,Chrome
14935,8630,2025-12-24,21,3,Desktop,Chrome
14936,16194,2025-05-03,18,3,Desktop,Chrome
14937,21497,2025-08-07,1,4,Desktop,Chrome
14938,7837,2025-07-05,23,1,Desktop,Chrome
14939,18715,2025-12-03,13,1,Desktop,Chrome
14940,9575,2025-12-05,23,1,Desktop,Chrome
14941,15869,2025-11-10,28,5,Tablet,Chrome
14942,7471,2025-10-02,30,7,Desktop,Chrome
14943,19601,2025-08-31,39,5,Desktop,Chrome
14944,3026,2025-07-22,25,3,Mobile,Chrome
14945,11220,2025-04-29,32,5,Desktop,Chrome
14946,1648,2025-04-18,29,7,Desktop,Chrome
14947,4120,2025-12-28,15,3,Desktop,Chrome
14948,9440,2025-11-10,14,6,Mobile,Chrome
14949,12568,2025-08-31,26,2,Desktop,Chrome
14950,22121,2025-08-20,11,1,Desktop,Chrome
14951,14699,2025-11-25,16,10,Desktop,Chrome
14952,2235,2025-11-13,5,2,Desktop,Chrome
14953,12265,2025-09-22,25,1,Desktop,Chrome
14954,13750,2025-10-26,7,5,Mobile,Chrome
14955,24559,2025-10-24,12,10,Desktop,Chrome
14956,9407,2025-11-30,12,4,Desktop,Chrome
14957,21202,2025-09-09,14,10,Mobile,Chrome
14958,4870,2025-12-02,28,5,Desktop,Chrome
14959,2151,2025-11-12,26,4,Desktop,Chrome
14960,10744,2025-12-25,11,9,Desktop,Chrome
14961,4095,2025-12-31,18,5,Mobile,Chrome
14962,23226,2025-10-02,10,1,Desktop,Chrome
14963,5662,2025-12-22,28,7,Desktop,Chrome
14964,249,2025-11-20,29,4,Desktop,Chrome
14965,14567,2025-08-17,23,4,Desktop,Chrome
14966,10563,2025-09-01,12,6,Mobile,Chrome
14967,15829,2025-12-15,13,7,Desktop,Chrome
14968,21090,2025-10-09,18,5,Mobile,Chrome
14969,8407,2025-12-27,1,4,Desktop,Chrome
14970,12571,2025-10-10,39,7,Desktop,Chrome
14971,5930,2025-12-14,17,1,Desktop,Chrome
14972,14166,2025-11-26,15,5,Mobile,Chrome
14973,9521,2025-10-31,17,1,Desktop,Chrome
14974,24428,2025-10-26,27,3,Desktop,Chrome
14975,16468,2025-12-07,8,1,Tablet,Chrome
14976,1977,2025-11-17,36,1,Desktop,Chrome
14977,8357,2025-12-02,13,1,Desktop,Chrome
14978,5248,2025-08-11,17,5,Desktop,Chrome
14979,20225,2025-12-20,20,6,Desktop,Chrome
14980,8782,2025-08-22,14,7,Desktop,Chrome
14981,24403,2025-10-13,21,5,Desktop,Chrome
14982,1455,2025-10-30,18,7,Mobile,Chrome
14983,16074,2025-12-12,32,9,Desktop,Chrome
